id,game_id,timestamp,host,event,amount
6886814,1739349,"2020-03-14 16:15:44",0,ck,2
6886826,1739356,"2020-03-14 15:54:51",0,sh,5
6886827,1739356,"2020-03-14 16:21:25",0,ck,1
6886828,1739356,"2020-03-14 15:45:31",1,bp,56
6886829,1739356,"2020-03-14 15:45:31",0,bp,44
6886836,1860702,"2020-03-14 15:45:26",1,sh,6
6886844,1859910,"2020-03-14 15:54:53",0,sh,3
6886845,1859910,"2020-03-14 16:50:08",0,ck,1
6886868,1859911,"2020-03-14 15:35:03",0,sh,7
6886898,1732782,"2020-03-14 15:38:01",1,fl,2
6886899,1732782,"2020-03-14 15:54:57",1,yc,1
6886900,1732782,"2020-03-14 16:34:32",1,bp,44
6886901,1732782,"2020-03-14 16:34:32",0,bp,56
6886914,1732783,"2020-03-14 15:45:34",1,bp,70
6886915,1732783,"2020-03-14 15:45:34",0,bp,30
6886930,1837324,"2020-03-14 15:36:31",1,bp,39
6886931,1837324,"2020-03-14 15:36:31",0,bp,61
6886976,1834190,"2020-03-14 15:55:00",1,bp,61
6886977,1834190,"2020-03-14 15:55:00",0,bp,39
6886998,1834191,"2020-03-14 15:43:29",1,bp,61
6886999,1834191,"2020-03-14 15:43:29",0,bp,39
6887012,1860708,"2020-03-14 15:47:47",0,sh,4
6887013,1860708,"2020-03-14 15:47:47",0,sg,1
6887014,1860708,"2020-03-14 15:36:31",1,bp,52
6887015,1860708,"2020-03-14 15:36:31",0,bp,48
6887022,1759817,"2020-03-14 16:15:45",1,yc,1
6887023,1759817,"2020-03-14 16:15:45",0,yc,0
6887068,1860532,"2020-03-14 15:41:26",0,sh,16
6887069,1860532,"2020-03-14 15:46:24",0,sg,7
6887070,1860532,"2020-03-14 15:46:24",1,bp,31
6887071,1860532,"2020-03-14 15:46:24",0,bp,69
6887088,1859528,"2020-03-14 15:44:24",0,sh,11
6887089,1859528,"2020-03-14 15:46:24",0,ck,2
6887102,1855432,"2020-03-14 15:46:24",1,yc,3
6887124,1834184,"2020-03-14 15:46:24",0,ck,2
6887136,1724817,"2020-03-14 15:45:25",1,ck,4
6887182,1744048,"2020-03-14 15:36:26",0,sh,4
6887183,1744048,"2020-03-14 16:36:10",0,sg,3
6887184,1744048,"2020-03-14 15:53:44",1,ck,3
6887198,1860563,"2020-03-14 15:36:26",0,sh,13
6887210,1744051,"2020-03-14 15:36:26",1,sh,8
6887211,1744051,"2020-03-14 15:36:26",1,sg,3
6887212,1744051,"2020-03-14 15:36:26",1,bp,46
6887213,1744051,"2020-03-14 15:36:26",0,bp,54
6887220,1739809,"2020-03-14 16:34:27",1,sh,4
6887221,1739809,"2020-03-14 16:34:27",1,sg,3
6887222,1739809,"2020-03-14 15:43:26",1,ck,2
6887223,1739809,"2020-03-14 15:36:26",1,bp,42
6887224,1739809,"2020-03-14 15:36:26",0,bp,58
6887232,1739810,"2020-03-14 15:36:27",1,bp,50
6887233,1739810,"2020-03-14 15:36:27",0,bp,50
6887242,1739812,"2020-03-14 15:37:59",1,sh,9
6887243,1739812,"2020-03-14 15:37:59",1,sg,3
6887244,1739812,"2020-03-14 16:52:01",1,bp,55
6887245,1739812,"2020-03-14 16:52:01",0,bp,45
6887254,1739813,"2020-03-14 15:39:36",0,sh,5
6887274,1860562,"2020-03-14 15:45:25",1,sh,12
6887275,1860562,"2020-03-14 15:45:25",1,sg,4
6887286,1744053,"2020-03-14 15:45:27",1,bp,32
6887287,1744053,"2020-03-14 15:45:27",0,bp,68
6887298,1739815,"2020-03-14 16:37:29",0,ck,3
6887299,1739815,"2020-03-14 15:39:37",1,bp,45
6887300,1739815,"2020-03-14 15:39:37",0,bp,55
6887308,1739817,"2020-03-14 15:37:59",1,ck,1
6887309,1739817,"2020-03-14 15:36:28",1,bp,41
6887310,1739817,"2020-03-14 15:36:28",0,bp,59
6887318,1739816,"2020-03-14 15:39:39",1,sh,2
6887319,1739816,"2020-03-14 16:24:10",1,bp,50
6887320,1739816,"2020-03-14 16:24:10",0,bp,50
6887336,1739819,"2020-03-14 16:26:07",0,sh,4
6887346,1739349,"2020-03-14 15:36:29",1,bp,37
6887347,1739349,"2020-03-14 15:36:29",0,bp,63
6887358,1739353,"2020-03-14 15:36:29",1,bp,59
6887359,1739353,"2020-03-14 15:36:29",0,bp,41
6887368,1739347,"2020-03-14 16:19:10",1,gl,2
6887369,1739347,"2020-03-14 16:19:10",1,sh,6
6887370,1739347,"2020-03-14 16:19:10",1,sg,3
6887378,1739351,"2020-03-14 15:38:00",1,sh,7
6887388,1759813,"2020-03-14 16:22:55",0,yc,2
6887389,1759813,"2020-03-14 16:52:05",1,bp,50
6887390,1759813,"2020-03-14 16:52:05",0,bp,50
6887400,1739356,"2020-03-14 15:36:29",1,bp,57
6887401,1739356,"2020-03-14 15:36:29",0,bp,43
6887410,1759817,"2020-03-14 15:45:33",1,bp,52
6887411,1759817,"2020-03-14 15:45:33",0,bp,48
6887424,1859910,"2020-03-14 15:36:30",1,bp,47
6887425,1859910,"2020-03-14 15:36:30",0,bp,53
6887446,1859911,"2020-03-14 16:36:13",0,gl,1
6887447,1859911,"2020-03-14 15:39:39",0,sh,8
6887448,1859911,"2020-03-14 15:43:28",0,sg,5
6887476,1732781,"2020-03-14 15:48:42",1,sh,2
6887490,1732785,"2020-03-14 16:52:05",0,gl,1
6887491,1732785,"2020-03-14 15:41:30",0,sh,4
6887492,1732785,"2020-03-14 16:52:05",0,sg,3
6887493,1732785,"2020-03-14 15:54:57",1,bp,61
6887494,1732785,"2020-03-14 15:54:57",0,bp,39
6887508,1732783,"2020-03-14 15:39:39",1,ck,7
6887509,1732783,"2020-03-14 15:36:30",1,bp,72
